YEAR;WEEK;START_DATE;MID_DATE;END_DATE;AGE;N_DEATH;FLAG
2011;6;2011-02-06;2011-02-09;2011-02-12;60-69;171;d
2011;6;2011-02-06;2011-02-09;2011-02-12;50-59;85;d
2011;6;2011-02-06;2011-02-09;2011-02-12;0-49;87;d
2011;7;2011-02-13;2011-02-16;2011-02-19;Total;1285;d
2011;7;2011-02-13;2011-02-16;2011-02-19;90+;217;d
2011;7;2011-02-13;2011-02-16;2011-02-19;80-89;455;d
2011;7;2011-02-13;2011-02-16;2011-02-19;70-79;253;d
2011;7;2011-02-13;2011-02-16;2011-02-19;60-69;193;d
2011;7;2011-02-13;2011-02-16;2011-02-19;50-59;96;d
2011;7;2011-02-13;2011-02-16;2011-02-19;0-49;71;d
2011;8;2011-02-20;2011-02-23;2011-02-26;Total;1229;d
2011;8;2011-02-20;2011-02-23;2011-02-26;90+;187;d
2011;8;2011-02-20;2011-02-23;2011-02-26;80-89;413;d
2011;8;2011-02-20;2011-02-23;2011-02-26;70-79;273;d
2011;8;2011-02-20;2011-02-23;2011-02-26;60-69;177;d
2011;8;2011-02-20;2011-02-23;2011-02-26;50-59;95;d
2011;8;2011-02-20;2011-02-23;2011-02-26;0-49;84;d
2011;9;2011-02-27;2011-03-02;2011-03-05;Total;1264;d
2011;9;2011-02-27;2011-03-02;2011-03-05;90+;219;d
2011;9;2011-02-27;2011-03-02;2011-03-05;80-89;407;d
2011;9;2011-02-27;2011-03-02;2011-03-05;70-79;299;d
2011;9;2011-02-27;2011-03-02;2011-03-05;60-69;171;d
2011;9;2011-02-27;2011-03-02;2011-03-05;50-59;93;d
2011;9;2011-02-27;2011-03-02;2011-03-05;0-49;75;d
2011;10;2011-03-06;2011-03-09;2011-03-12;Total;1316;d
2011;10;2011-03-06;2011-03-09;2011-03-12;90+;237;d
2011;10;2011-03-06;2011-03-09;2011-03-12;80-89;446;d
2011;10;2011-03-06;2011-03-09;2011-03-12;70-79;270;d
2011;10;2011-03-06;2011-03-09;2011-03-12;60-69;200;d
2011;10;2011-03-06;2011-03-09;2011-03-12;50-59;91;d
2011;10;2011-03-06;2011-03-09;2011-03-12;0-49;72;d
2011;11;2011-03-13;2011-03-16;2011-03-19;Total;1254;d
2011;11;2011-03-13;2011-03-16;2011-03-19;90+;222;d
2011;11;2011-03-13;2011-03-16;2011-03-19;80-89;409;d
2011;11;2011-03-13;2011-03-16;2011-03-19;70-79;265;d
2011;11;2011-03-13;2011-03-16;2011-03-19;60-69;193;d
2011;11;2011-03-13;2011-03-16;2011-03-19;50-59;102;d
2011;11;2011-03-13;2011-03-16;2011-03-19;0-49;63;d
2011;12;2011-03-20;2011-03-23;2011-03-26;Total;1186;d
2011;12;2011-03-20;2011-03-23;2011-03-26;90+;191;d
2011;12;2011-03-20;2011-03-23;2011-03-26;80-89;391;d
2011;12;2011-03-20;2011-03-23;2011-03-26;70-79;272;d
2011;12;2011-03-20;2011-03-23;2011-03-26;60-69;153;d
2011;12;2011-03-20;2011-03-23;2011-03-26;50-59;103;d
2011;12;2011-03-20;2011-03-23;2011-03-26;0-49;76;d
2011;13;2011-03-27;2011-03-30;2011-04-02;Total;1223;d
2011;13;2011-03-27;2011-03-30;2011-04-02;90+;211;d
2011;13;2011-03-27;2011-03-30;2011-04-02;80-89;403;d
2011;13;2011-03-27;2011-03-30;2011-04-02;70-79;298;d
2011;13;2011-03-27;2011-03-30;2011-04-02;60-69;171;d
2011;13;2011-03-27;2011-03-30;2011-04-02;50-59;77;d
2011;13;2011-03-27;2011-03-30;2011-04-02;0-49;63;d
2011;14;2011-04-03;2011-04-06;2011-04-09;Total;1187;d
2011;14;2011-04-03;2011-04-06;2011-04-09;90+;201;d
2011;14;2011-04-03;2011-04-06;2011-04-09;80-89;392;d
2011;14;2011-04-03;2011-04-06;2011-04-09;70-79;253;d
2011;14;2011-04-03;2011-04-06;2011-04-09;60-69;159;d
2011;14;2011-04-03;2011-04-06;2011-04-09;50-59;109;d
2011;14;2011-04-03;2011-04-06;2011-04-09;0-49;73;d
2011;15;2011-04-10;2011-04-13;2011-04-16;Total;1181;d
2011;15;2011-04-10;2011-04-13;2011-04-16;90+;209;d
2011;15;2011-04-10;2011-04-13;2011-04-16;80-89;381;d
2011;15;2011-04-10;2011-04-13;2011-04-16;70-79;269;d
2011;15;2011-04-10;2011-04-13;2011-04-16;60-69;161;d
2011;15;2011-04-10;2011-04-13;2011-04-16;50-59;91;d
2011;15;2011-04-10;2011-04-13;2011-04-16;0-49;70;d
2011;16;2011-04-17;2011-04-20;2011-04-23;Total;1167;d
2011;16;2011-04-17;2011-04-20;2011-04-23;90+;189;d
2011;16;2011-04-17;2011-04-20;2011-04-23;80-89;391;d
2011;16;2011-04-17;2011-04-20;2011-04-23;70-79;259;d
2011;16;2011-04-17;2011-04-20;2011-04-23;60-69;172;d
2011;16;2011-04-17;2011-04-20;2011-04-23;50-59;84;d
2011;16;2011-04-17;2011-04-20;2011-04-23;0-49;72;d
2011;17;2011-04-24;2011-04-27;2011-04-30;Total;1114;d
2011;17;2011-04-24;2011-04-27;2011-04-30;90+;187;d
2011;17;2011-04-24;2011-04-27;2011-04-30;80-89;366;d
2011;17;2011-04-24;2011-04-27;2011-04-30;70-79;226;d
2011;17;2011-04-24;2011-04-27;2011-04-30;60-69;173;d
2011;17;2011-04-24;2011-04-27;2011-04-30;50-59;100;d
2011;17;2011-04-24;2011-04-27;2011-04-30;0-49;62;d
2011;18;2011-05-01;2011-05-04;2011-05-07;Total;1147;d
2011;18;2011-05-01;2011-05-04;2011-05-07;90+;184;d
2011;18;2011-05-01;2011-05-04;2011-05-07;80-89;363;d
2011;18;2011-05-01;2011-05-04;2011-05-07;70-79;264;d
2011;18;2011-05-01;2011-05-04;2011-05-07;60-69;176;d
2011;18;2011-05-01;2011-05-04;2011-05-07;50-59;95;d
2011;18;2011-05-01;2011-05-04;2011-05-07;0-49;65;d
2011;19;2011-05-08;2011-05-11;2011-05-14;Total;1135;d
2011;19;2011-05-08;2011-05-11;2011-05-14;90+;205;d
2011;19;2011-05-08;2011-05-11;2011-05-14;80-89;370;d
2011;19;2011-05-08;2011-05-11;2011-05-14;70-79;269;d
2011;19;2011-05-08;2011-05-11;2011-05-14;60-69;146;d
2011;19;2011-05-08;2011-05-11;2011-05-14;50-59;87;d
2011;19;2011-05-08;2011-05-11;2011-05-14;0-49;58;d
2011;20;2011-05-15;2011-05-18;2011-05-21;Total;1107;d
2011;20;2011-05-15;2011-05-18;2011-05-21;90+;189;d
2011;20;2011-05-15;2011-05-18;2011-05-21;80-89;362;d
2011;20;2011-05-15;2011-05-18;2011-05-21;70-79;255;d
2011;20;2011-05-15;2011-05-18;2011-05-21;60-69;158;d
2011;20;2011-05-15;2011-05-18;2011-05-21;50-59;79;d
2011;20;2011-05-15;2011-05-18;2011-05-21;0-49;64;d
2011;21;2011-05-22;2011-05-25;2011-05-28;Total;1016;d
2011;21;2011-05-22;2011-05-25;2011-05-28;90+;170;d
2011;21;2011-05-22;2011-05-25;2011-05-28;80-89;343;d
2011;21;2011-05-22;2011-05-25;2011-05-28;70-79;210;d
2011;21;2011-05-22;2011-05-25;2011-05-28;60-69;158;d
2011;21;2011-05-22;2011-05-25;2011-05-28;50-59;85;d
2011;21;2011-05-22;2011-05-25;2011-05-28;0-49;50;d
2011;22;2011-05-29;2011-06-01;2011-06-04;Total;1048;d
2011;22;2011-05-29;2011-06-01;2011-06-04;90+;164;d
2011;22;2011-05-29;2011-06-01;2011-06-04;80-89;323;d
2011;22;2011-05-29;2011-06-01;2011-06-04;70-79;228;d
2011;22;2011-05-29;2011-06-01;2011-06-04;60-69;165;d
2011;22;2011-05-29;2011-06-01;2011-06-04;50-59;89;d
2011;22;2011-05-29;2011-06-01;2011-06-04;0-49;79;d
2011;23;2011-06-05;2011-06-08;2011-06-11;Total;1110;d
2011;23;2011-06-05;2011-06-08;2011-06-11;90+;180;d
2011;23;2011-06-05;2011-06-08;2011-06-11;80-89;361;d
2011;23;2011-06-05;2011-06-08;2011-06-11;70-79;235;d
2011;23;2011-06-05;2011-06-08;2011-06-11;60-69;162;d
2011;23;2011-06-05;2011-06-08;2011-06-11;50-59;96;d
2011;23;2011-06-05;2011-06-08;2011-06-11;0-49;76;d
2011;24;2011-06-12;2011-06-15;2011-06-18;Total;1102;d
2011;24;2011-06-12;2011-06-15;2011-06-18;90+;167;d
2011;24;2011-06-12;2011-06-15;2011-06-18;80-89;354;d
2011;24;2011-06-12;2011-06-15;2011-06-18;70-79;239;d
2011;24;2011-06-12;2011-06-15;2011-06-18;60-69;165;d
2011;24;2011-06-12;2011-06-15;2011-06-18;50-59;91;d
2011;24;2011-06-12;2011-06-15;2011-06-18;0-49;86;d
2011;25;2011-06-19;2011-06-22;2011-06-25;Total;1028;d
2011;25;2011-06-19;2011-06-22;2011-06-25;90+;159;d
2011;25;2011-06-19;2011-06-22;2011-06-25;80-89;327;d
2011;25;2011-06-19;2011-06-22;2011-06-25;70-79;220;d
2011;25;2011-06-19;2011-06-22;2011-06-25;60-69;166;d
2011;25;2011-06-19;2011-06-22;2011-06-25;50-59;83;d
2011;25;2011-06-19;2011-06-22;2011-06-25;0-49;73;d
2011;26;2011-06-26;2011-06-29;2011-07-02;Total;1038;d
2011;26;2011-06-26;2011-06-29;2011-07-02;90+;158;d
2011;26;2011-06-26;2011-06-29;2011-07-02;80-89;339;d
2011;26;2011-06-26;2011-06-29;2011-07-02;70-79;232;d
2011;26;2011-06-26;2011-06-29;2011-07-02;60-69;151;d
2011;26;2011-06-26;2011-06-29;2011-07-02;50-59;87;d
2011;26;2011-06-26;2011-06-29;2011-07-02;0-49;71;d
2011;27;2011-07-03;2011-07-06;2011-07-09;Total;1028;d
2011;27;2011-07-03;2011-07-06;2011-07-09;90+;156;d
2011;27;2011-07-03;2011-07-06;2011-07-09;80-89;327;d
2011;27;2011-07-03;2011-07-06;2011-07-09;70-79;217;d
2011;27;2011-07-03;2011-07-06;2011-07-09;60-69;172;d
2011;27;2011-07-03;2011-07-06;2011-07-09;50-59;80;d
2011;27;2011-07-03;2011-07-06;2011-07-09;0-49;76;d
2011;28;2011-07-10;2011-07-13;2011-07-16;Total;1030;d
2011;28;2011-07-10;2011-07-13;2011-07-16;90+;172;d
2011;28;2011-07-10;2011-07-13;2011-07-16;80-89;326;d
2011;28;2011-07-10;2011-07-13;2011-07-16;70-79;229;d
2011;28;2011-07-10;2011-07-13;2011-07-16;60-69;146;d
2011;28;2011-07-10;2011-07-13;2011-07-16;50-59;93;d
2011;28;2011-07-10;2011-07-13;2011-07-16;0-49;64;d
2011;29;2011-07-17;2011-07-20;2011-07-23;Total;1082;d
2011;29;2011-07-17;2011-07-20;2011-07-23;90+;174;d
2011;29;2011-07-17;2011-07-20;2011-07-23;80-89;356;d
2011;29;2011-07-17;2011-07-20;2011-07-23;70-79;238;d
2011;29;2011-07-17;2011-07-20;2011-07-23;60-69;169;d
2011;29;2011-07-17;2011-07-20;2011-07-23;50-59;75;d
2011;29;2011-07-17;2011-07-20;2011-07-23;0-49;70;d
2011;30;2011-07-24;2011-07-27;2011-07-30;Total;1068;d
2011;30;2011-07-24;2011-07-27;2011-07-30;90+;166;d
2011;30;2011-07-24;2011-07-27;2011-07-30;80-89;349;d
2011;30;2011-07-24;2011-07-27;2011-07-30;70-79;242;d
2011;30;2011-07-24;2011-07-27;2011-07-30;60-69;158;d
2011;30;2011-07-24;2011-07-27;2011-07-30;50-59;81;d
2011;30;2011-07-24;2011-07-27;2011-07-30;0-49;72;d
2011;31;2011-07-31;2011-08-03;2011-08-06;Total;1033;d
2011;31;2011-07-31;2011-08-03;2011-08-06;90+;155;d
2011;31;2011-07-31;2011-08-03;2011-08-06;80-89;326;d
2011;31;2011-07-31;2011-08-03;2011-08-06;70-79;227;d
2011;31;2011-07-31;2011-08-03;2011-08-06;60-69;167;d
2011;31;2011-07-31;2011-08-03;2011-08-06;50-59;89;d
2011;31;2011-07-31;2011-08-03;2011-08-06;0-49;69;d
2011;32;2011-08-07;2011-08-10;2011-08-13;Total;1062;d
2011;32;2011-08-07;2011-08-10;2011-08-13;90+;154;d
2011;32;2011-08-07;2011-08-10;2011-08-13;80-89;347;d
2011;32;2011-08-07;2011-08-10;2011-08-13;70-79;231;d
2011;32;2011-08-07;2011-08-10;2011-08-13;60-69;155;d
2011;32;2011-08-07;2011-08-10;2011-08-13;50-59;97;d
2011;32;2011-08-07;2011-08-10;2011-08-13;0-49;78;d
2011;33;2011-08-14;2011-08-17;2011-08-20;Total;1046;d
2011;33;2011-08-14;2011-08-17;2011-08-20;90+;149;d
2011;33;2011-08-14;2011-08-17;2011-08-20;80-89;336;d
2011;33;2011-08-14;2011-08-17;2011-08-20;70-79;236;d
2011;33;2011-08-14;2011-08-17;2011-08-20;60-69;170;d
2011;33;2011-08-14;2011-08-17;2011-08-20;50-59;87;d
2011;33;2011-08-14;2011-08-17;2011-08-20;0-49;68;d
2011;34;2011-08-21;2011-08-24;2011-08-27;Total;1036;d
2011;34;2011-08-21;2011-08-24;2011-08-27;90+;160;d
2011;34;2011-08-21;2011-08-24;2011-08-27;80-89;329;d
2011;34;2011-08-21;2011-08-24;2011-08-27;70-79;216;d
2011;34;2011-08-21;2011-08-24;2011-08-27;60-69;164;d
2011;34;2011-08-21;2011-08-24;2011-08-27;50-59;100;d
2011;34;2011-08-21;2011-08-24;2011-08-27;0-49;67;d
2011;35;2011-08-28;2011-08-31;2011-09-03;Total;1058;d
2011;35;2011-08-28;2011-08-31;2011-09-03;90+;157;d
2011;35;2011-08-28;2011-08-31;2011-09-03;80-89;343;d
2011;35;2011-08-28;2011-08-31;2011-09-03;70-79;234;d
2011;35;2011-08-28;2011-08-31;2011-09-03;60-69;161;d
2011;35;2011-08-28;2011-08-31;2011-09-03;50-59;94;d
2011;35;2011-08-28;2011-08-31;2011-09-03;0-49;69;d
2011;36;2011-09-04;2011-09-07;2011-09-10;Total;1009;d
2011;36;2011-09-04;2011-09-07;2011-09-10;90+;150;d
2011;36;2011-09-04;2011-09-07;2011-09-10;80-89;335;d
2011;36;2011-09-04;2011-09-07;2011-09-10;70-79;229;d
2011;36;2011-09-04;2011-09-07;2011-09-10;60-69;143;d
2011;36;2011-09-04;2011-09-07;2011-09-10;50-59;87;d
2011;36;2011-09-04;2011-09-07;2011-09-10;0-49;65;d
2011;37;2011-09-11;2011-09-14;2011-09-17;Total;1029;d
2011;37;2011-09-11;2011-09-14;2011-09-17;90+;142;d
2011;37;2011-09-11;2011-09-14;2011-09-17;80-89;333;d
2011;37;2011-09-11;2011-09-14;2011-09-17;70-79;204;d
2011;37;2011-09-11;2011-09-14;2011-09-17;60-69;189;d
2011;37;2011-09-11;2011-09-14;2011-09-17;50-59;88;d
2011;37;2011-09-11;2011-09-14;2011-09-17;0-49;73;d
2011;38;2011-09-18;2011-09-21;2011-09-24;Total;1104;d
2011;38;2011-09-18;2011-09-21;2011-09-24;90+;160;d
2011;38;2011-09-18;2011-09-21;2011-09-24;80-89;355;d
2011;38;2011-09-18;2011-09-21;2011-09-24;70-79;281;d
2011;38;2011-09-18;2011-09-21;2011-09-24;60-69;158;d
2011;38;2011-09-18;2011-09-21;2011-09-24;50-59;83;d
2011;38;2011-09-18;2011-09-21;2011-09-24;0-49;67;d
2011;39;2011-09-25;2011-09-28;2011-10-01;Total;1076;d
2011;39;2011-09-25;2011-09-28;2011-10-01;90+;164;d
2011;39;2011-09-25;2011-09-28;2011-10-01;80-89;349;d
2011;39;2011-09-25;2011-09-28;2011-10-01;70-79;244;d
2011;39;2011-09-25;2011-09-28;2011-10-01;60-69;142;d
2011;39;2011-09-25;2011-09-28;2011-10-01;50-59;105;d
2011;39;2011-09-25;2011-09-28;2011-10-01;0-49;72;d
2011;40;2011-10-02;2011-10-05;2011-10-08;Total;1107;d
2011;40;2011-10-02;2011-10-05;2011-10-08;90+;182;d
2011;40;2011-10-02;2011-10-05;2011-10-08;80-89;359;d
2011;40;2011-10-02;2011-10-05;2011-10-08;70-79;256;d
2011;40;2011-10-02;2011-10-05;2011-10-08;60-69;157;d
2011;40;2011-10-02;2011-10-05;2011-10-08;50-59;92;d
2011;40;2011-10-02;2011-10-05;2011-10-08;0-49;61;d
2011;41;2011-10-09;2011-10-12;2011-10-15;Total;1064;d
2011;41;2011-10-09;2011-10-12;2011-10-15;90+;157;d
2011;41;2011-10-09;2011-10-12;2011-10-15;80-89;368;d
2011;41;2011-10-09;2011-10-12;2011-10-15;70-79;244;d
2011;41;2011-10-09;2011-10-12;2011-10-15;60-69;150;d
2011;41;2011-10-09;2011-10-12;2011-10-15;50-59;91;d
2011;41;2011-10-09;2011-10-12;2011-10-15;0-49;54;d
2011;42;2011-10-16;2011-10-19;2011-10-22;Total;1127;d
2011;42;2011-10-16;2011-10-19;2011-10-22;90+;195;d
2011;42;2011-10-16;2011-10-19;2011-10-22;80-89;336;d
2011;42;2011-10-16;2011-10-19;2011-10-22;70-79;229;d
2011;42;2011-10-16;2011-10-19;2011-10-22;60-69;192;d
2011;42;2011-10-16;2011-10-19;2011-10-22;50-59;102;d
2011;42;2011-10-16;2011-10-19;2011-10-22;0-49;73;d
2011;43;2011-10-23;2011-10-26;2011-10-29;Total;1092;d
2011;43;2011-10-23;2011-10-26;2011-10-29;90+;181;d
2011;43;2011-10-23;2011-10-26;2011-10-29;80-89;382;d
2011;43;2011-10-23;2011-10-26;2011-10-29;70-79;226;d
2011;43;2011-10-23;2011-10-26;2011-10-29;60-69;144;d
2011;43;2011-10-23;2011-10-26;2011-10-29;50-59;97;d
2011;43;2011-10-23;2011-10-26;2011-10-29;0-49;62;d
2011;44;2011-10-30;2011-11-02;2011-11-05;Total;1076;d
2011;44;2011-10-30;2011-11-02;2011-11-05;90+;177;d
2011;44;2011-10-30;2011-11-02;2011-11-05;80-89;353;d
2011;44;2011-10-30;2011-11-02;2011-11-05;70-79;208;d
2011;44;2011-10-30;2011-11-02;2011-11-05;60-69;175;d
2011;44;2011-10-30;2011-11-02;2011-11-05;50-59;84;d
2011;44;2011-10-30;2011-11-02;2011-11-05;0-49;79;d
2011;45;2011-11-06;2011-11-09;2011-11-12;Total;1081;d
2011;45;2011-11-06;2011-11-09;2011-11-12;90+;166;d
2011;45;2011-11-06;2011-11-09;2011-11-12;80-89;341;d
2011;45;2011-11-06;2011-11-09;2011-11-12;70-79;262;d
2011;45;2011-11-06;2011-11-09;2011-11-12;60-69;143;d
2011;45;2011-11-06;2011-11-09;2011-11-12;50-59;92;d
2011;45;2011-11-06;2011-11-09;2011-11-12;0-49;77;d
2011;46;2011-11-13;2011-11-16;2011-11-19;Total;1092;d
2011;46;2011-11-13;2011-11-16;2011-11-19;90+;182;d
2011;46;2011-11-13;2011-11-16;2011-11-19;80-89;342;d
2011;46;2011-11-13;2011-11-16;2011-11-19;70-79;249;d
2011;46;2011-11-13;2011-11-16;2011-11-19;60-69;176;d
2011;46;2011-11-13;2011-11-16;2011-11-19;50-59;82;d
2011;46;2011-11-13;2011-11-16;2011-11-19;0-49;61;d
2011;47;2011-11-20;2011-11-23;2011-11-26;Total;1115;d
2011;47;2011-11-20;2011-11-23;2011-11-26;90+;192;d
2011;47;2011-11-20;2011-11-23;2011-11-26;80-89;329;d
2011;47;2011-11-20;2011-11-23;2011-11-26;70-79;256;d
2011;47;2011-11-20;2011-11-23;2011-11-26;60-69;163;d
2011;47;2011-11-20;2011-11-23;2011-11-26;50-59;99;d
2011;47;2011-11-20;2011-11-23;2011-11-26;0-49;76;d
2011;48;2011-11-27;2011-11-30;2011-12-03;Total;1180;d
2011;48;2011-11-27;2011-11-30;2011-12-03;90+;189;d
2011;48;2011-11-27;2011-11-30;2011-12-03;80-89;410;d
2011;48;2011-11-27;2011-11-30;2011-12-03;70-79;260;d
2011;48;2011-11-27;2011-11-30;2011-12-03;60-69;173;d
2011;48;2011-11-27;2011-11-30;2011-12-03;50-59;92;d
2011;48;2011-11-27;2011-11-30;2011-12-03;0-49;56;d
2011;49;2011-12-04;2011-12-07;2011-12-10;Total;1188;d
2011;49;2011-12-04;2011-12-07;2011-12-10;90+;206;d
2011;49;2011-12-04;2011-12-07;2011-12-10;80-89;403;d
2011;49;2011-12-04;2011-12-07;2011-12-10;70-79;263;d
2011;49;2011-12-04;2011-12-07;2011-12-10;60-69;166;d
2011;49;2011-12-04;2011-12-07;2011-12-10;50-59;86;d
2011;49;2011-12-04;2011-12-07;2011-12-10;0-49;64;d
2011;50;2011-12-11;2011-12-14;2011-12-17;Total;1172;d
2011;50;2011-12-11;2011-12-14;2011-12-17;90+;189;d
2011;50;2011-12-11;2011-12-14;2011-12-17;80-89;397;d
2011;50;2011-12-11;2011-12-14;2011-12-17;70-79;216;d
2011;50;2011-12-11;2011-12-14;2011-12-17;60-69;206;d
2011;50;2011-12-11;2011-12-14;2011-12-17;50-59;94;d
2011;50;2011-12-11;2011-12-14;2011-12-17;0-49;70;d
2011;51;2011-12-18;2011-12-21;2011-12-24;Total;1194;d
2011;51;2011-12-18;2011-12-21;2011-12-24;90+;187;d
2011;51;2011-12-18;2011-12-21;2011-12-24;80-89;393;d
2011;51;2011-12-18;2011-12-21;2011-12-24;70-79;268;d
2011;51;2011-12-18;2011-12-21;2011-12-24;60-69;179;d
2011;51;2011-12-18;2011-12-21;2011-12-24;50-59;97;d
2011;51;2011-12-18;2011-12-21;2011-12-24;0-49;70;d
2011;52;2011-12-25;2011-12-28;2011-12-31;Total;1231;d
2011;52;2011-12-25;2011-12-28;2011-12-31;90+;200;d
2011;52;2011-12-25;2011-12-28;2011-12-31;80-89;436;d
2011;52;2011-12-25;2011-12-28;2011-12-31;70-79;265;d
2011;52;2011-12-25;2011-12-28;2011-12-31;60-69;161;d
2011;52;2011-12-25;2011-12-28;2011-12-31;50-59;89;d
2011;52;2011-12-25;2011-12-28;2011-12-31;0-49;80;d
2012;1;2012-01-01;2012-01-04;2012-01-07;Total;1260;d
2012;1;2012-01-01;2012-01-04;2012-01-07;90+;224;d
2012;1;2012-01-01;2012-01-04;2012-01-07;80-89;419;d
2012;1;2012-01-01;2012-01-04;2012-01-07;70-79;270;d
2012;1;2012-01-01;2012-01-04;2012-01-07;60-69;184;d
2012;1;2012-01-01;2012-01-04;2012-01-07;50-59;90;d
2012;1;2012-01-01;2012-01-04;2012-01-07;0-49;73;d
2012;2;2012-01-08;2012-01-11;2012-01-14;Total;1287;d
2012;2;2012-01-08;2012-01-11;2012-01-14;90+;238;d
2012;2;2012-01-08;2012-01-11;2012-01-14;80-89;406;d
2012;2;2012-01-08;2012-01-11;2012-01-14;70-79;265;d
2012;2;2012-01-08;2012-01-11;2012-01-14;60-69;192;d
2012;2;2012-01-08;2012-01-11;2012-01-14;50-59;110;d
2012;2;2012-01-08;2012-01-11;2012-01-14;0-49;76;d
2012;3;2012-01-15;2012-01-18;2012-01-21;Total;1325;d
2012;3;2012-01-15;2012-01-18;2012-01-21;90+;267;d
2012;3;2012-01-15;2012-01-18;2012-01-21;80-89;401;d
2012;3;2012-01-15;2012-01-18;2012-01-21;70-79;303;d
2012;3;2012-01-15;2012-01-18;2012-01-21;60-69;173;d
2012;3;2012-01-15;2012-01-18;2012-01-21;50-59;110;d
2012;3;2012-01-15;2012-01-18;2012-01-21;0-49;71;d
2012;4;2012-01-22;2012-01-25;2012-01-28;Total;1250;d
2012;4;2012-01-22;2012-01-25;2012-01-28;90+;238;d
2012;4;2012-01-22;2012-01-25;2012-01-28;80-89;435;d
2012;4;2012-01-22;2012-01-25;2012-01-28;70-79;247;d
2012;4;2012-01-22;2012-01-25;2012-01-28;60-69;184;d
2012;4;2012-01-22;2012-01-25;2012-01-28;50-59;85;d
2012;4;2012-01-22;2012-01-25;2012-01-28;0-49;61;d
2012;5;2012-01-29;2012-02-01;2012-02-04;Total;1210;d
2012;5;2012-01-29;2012-02-01;2012-02-04;90+;204;d
2012;5;2012-01-29;2012-02-01;2012-02-04;80-89;400;d
2012;5;2012-01-29;2012-02-01;2012-02-04;70-79;259;d
2012;5;2012-01-29;2012-02-01;2012-02-04;60-69;186;d
2012;5;2012-01-29;2012-02-01;2012-02-04;50-59;98;d
2012;5;2012-01-29;2012-02-01;2012-02-04;0-49;63;d
2012;6;2012-02-05;2012-02-08;2012-02-11;Total;1255;d
2012;6;2012-02-05;2012-02-08;2012-02-11;90+;237;d
2012;6;2012-02-05;2012-02-08;2012-02-11;80-89;409;d
2012;6;2012-02-05;2012-02-08;2012-02-11;70-79;274;d
2012;6;2012-02-05;2012-02-08;2012-02-11;60-69;159;d
2012;6;2012-02-05;2012-02-08;2012-02-11;50-59;106;d
2012;6;2012-02-05;2012-02-08;2012-02-11;0-49;70;d
2012;7;2012-02-12;2012-02-15;2012-02-18;Total;1186;d
2012;7;2012-02-12;2012-02-15;2012-02-18;90+;211;d
2012;7;2012-02-12;2012-02-15;2012-02-18;80-89;388;d
2012;7;2012-02-12;2012-02-15;2012-02-18;70-79;272;d
2012;7;2012-02-12;2012-02-15;2012-02-18;60-69;161;d
2012;7;2012-02-12;2012-02-15;2012-02-18;50-59;88;d
2012;7;2012-02-12;2012-02-15;2012-02-18;0-49;66;d
2012;8;2012-02-19;2012-02-22;2012-02-25;Total;1213;d
2012;8;2012-02-19;2012-02-22;2012-02-25;90+;204;d
2012;8;2012-02-19;2012-02-22;2012-02-25;80-89;433;d
2012;8;2012-02-19;2012-02-22;2012-02-25;70-79;264;d
2012;8;2012-02-19;2012-02-22;2012-02-25;60-69;162;d
2012;8;2012-02-19;2012-02-22;2012-02-25;50-59;98;d
2012;8;2012-02-19;2012-02-22;2012-02-25;0-49;52;d
2012;9;2012-02-26;2012-02-29;2012-03-03;Total;1245;d
2012;9;2012-02-26;2012-02-29;2012-03-03;90+;196;d
2012;9;2012-02-26;2012-02-29;2012-03-03;80-89;433;d
2012;9;2012-02-26;2012-02-29;2012-03-03;70-79;285;d
2012;9;2012-02-26;2012-02-29;2012-03-03;60-69;186;d
2012;9;2012-02-26;2012-02-29;2012-03-03;50-59;87;d
2012;9;2012-02-26;2012-02-29;2012-03-03;0-49;58;d
2012;10;2012-03-04;2012-03-07;2012-03-10;Total;1234;d
2012;10;2012-03-04;2012-03-07;2012-03-10;90+;217;d
2012;10;2012-03-04;2012-03-07;2012-03-10;80-89;416;d
2012;10;2012-03-04;2012-03-07;2012-03-10;70-79;261;d
2012;10;2012-03-04;2012-03-07;2012-03-10;60-69;175;d
2012;10;2012-03-04;2012-03-07;2012-03-10;50-59;102;d
2012;10;2012-03-04;2012-03-07;2012-03-10;0-49;63;d
2012;11;2012-03-11;2012-03-14;2012-03-17;Total;1237;d
2012;11;2012-03-11;2012-03-14;2012-03-17;90+;233;d
2012;11;2012-03-11;2012-03-14;2012-03-17;80-89;407;d
2012;11;2012-03-11;2012-03-14;2012-03-17;70-79;230;d
2012;11;2012-03-11;2012-03-14;2012-03-17;60-69;180;d
2012;11;2012-03-11;2012-03-14;2012-03-17;50-59;99;d
2012;11;2012-03-11;2012-03-14;2012-03-17;0-49;88;d
2012;12;2012-03-18;2012-03-21;2012-03-24;Total;1239;d
2012;12;2012-03-18;2012-03-21;2012-03-24;90+;211;d
2012;12;2012-03-18;2012-03-21;2012-03-24;80-89;411;d
2012;12;2012-03-18;2012-03-21;2012-03-24;70-79;257;d
2012;12;2012-03-18;2012-03-21;2012-03-24;60-69;169;d
2012;12;2012-03-18;2012-03-21;2012-03-24;50-59;109;d
2012;12;2012-03-18;2012-03-21;2012-03-24;0-49;82;d
2012;13;2012-03-25;2012-03-28;2012-03-31;Total;1189;d
2012;13;2012-03-25;2012-03-28;2012-03-31;90+;204;d
2012;13;2012-03-25;2012-03-28;2012-03-31;80-89;402;d
